HMTO,136.733333,3882.929811,16447.231679,99.150832,surveil
HMTO,173.933333,65329.467178,20588.560000,95.248283,surveil
HMTO,31.050000,20994.172965,11348.471679,112.018088,surveil
HMTO,57.733333,14754.955460,10745.280000,118.802795,surveil
HMTO,33.766667,123.858237,1987.352079,100.640285,surveil
HMTO,140.450000,74572.169541,6915.223759,96.899229,surveil
HMTO,57.733333,6253.738823,6779.432080,95.769076,surveil
HMTO,37.483333,7205.111319,9930.364161,11.491244,surveil
HMTO,49.966667,9427.948368,6671.520000,67.486480,surveil
HMTO,214.733333,1171179.152467,25000.816640,18.474373,surveil
HMTO,153.283333,19103.981238,2446.552079,95.231743,surveil
HMTO,149.233333,45289.203031,1376.616039,111.235972,surveil
HMTO,147.200000,22486.663157,2994.640000,102.470817,surveil
HMTO,147.550000,52061.704280,1636.884010,98.764277,surveil
HMTO,176.250000,1209382.327897,19739.368321,38.684236,surveil
HMTO,45.683333,134.699319,2018.676039,99.775372,surveil
HMTO,42.366667,152.118618,2011.788020,95.978936,surveil
HMTO,33.016667,197.817003,2070.828020,99.309203,surveil
HMTO,119.700000,363226.880795,20735.340000,64.856593,surveil
HMTO,89.100000,10911.855642,10245.735839,92.370803,surveil
HMTO,155.083333,15201.932077,7771.795839,95.994833,surveil
HMTO,103.050000,13036.365602,10190.140000,98.336244,surveil
HMTO,135.066667,14527.809355,10425.151679,95.118776,surveil
HMTO,182.083333,13482.929866,9779.156241,100.658197,surveil
HMTO,64.050000,12913.537742,14027.248321,103.749622,surveil
HMTO,209.116667,9644.732749,17434.840000,104.594178,surveil
HMTO,198.116667,7329.144094,7158.600000,103.390094,surveil
HMTO,143.433333,17116.938653,17560.791679,95.793936,surveil
HMTO,170.100000,43243.061692,11450.808321,98.884371,surveil
HMTO,67.366667,9546.224924,5679.647921,92.167708,surveil
HMTO,59.033333,13287.659004,7707.016241,98.465459,surveil
HMTO,62.366667,6536.418687,7007.392080,92.621974,surveil
HMTO,79.350000,33101.944396,8692.000000,106.182159,surveil
HMTO,114.116667,30488.877525,8642.471679,102.895024,surveil
HMTO,162.066667,33920.160322,9096.096241,87.737979,surveil
HMTO,30.733333,15831.064958,6095.880000,143.201719,surveil
HMTO,92.516667,41790.315344,7945.144161,75.679865,surveil
HMTO,42.533333,11451.241309,7939.568321,47.946434,surveil
HMTO,42.216667,9848.856622,9648.284161,55.046551,surveil
HMTO,41.200000,9616.419018,8444.688321,26.654381,surveil
HMTO,103.650000,13130.982953,7310.956241,104.095626,surveil
HMTO,50.966667,24676.142187,12403.320000,69.011689,surveil
HMTO,227.550000,870940.342377,19252.943360,63.507821,surveil
HMTO,176.233333,25126.259354,6778.120000,101.473708,surveil
HMTO,227.233333,37391.711212,3043.511980,99.151850,surveil
HMTO,219.116667,1046520.764437,20354.860000,37.578462,surveil
HMTO,314.350000,9867.754460,8594.255839,26.634621,surveil
HMTO,33.766667,13509.179484,6368.120000,67.984166,surveil
HMTO,169.816667,37217.060626,1478.788020,103.067392,surveil
HMTO,212.716667,24490.962962,1143.080000,99.612180,surveil
HMTO,206.966667,53989.365848,1270.344010,96.930195,surveil
HMTO,203.933333,46100.794662,15930.631679,103.953166,surveil
HMTO,201.566667,129014.418495,556.288020,91.710206,surveil
HMTO,211.350000,30678.405441,1189.983961,104.660027,surveil
HMTO,80.350000,44554.054257,19154.871679,10.596285,surveil
HMTO,173.883333,28358.647128,2625.804059,93.484650,surveil
HMTO,221.150000,75412.166913,1523.067970,79.639971,surveil
HMTO,135.066667,69190.239300,1150.951980,82.431722,surveil
HMTO,213.050000,88776.143598,232.880000,96.699532,surveil
HMTO,212.366667,49413.239076,2871.640000,96.439573,surveil
HMTO,204.616667,68464.949025,10716.087920,115.546527,surveil
HMTO,216.083333,73253.818897,10883.368321,116.564618,surveil
HMTO,218.100000,60663.050224,3198.983961,81.917035,surveil
HMTO,170.500000,97252.555514,3390.864161,97.500248,surveil
HMTO,200.216667,12765.856819,1073.543961,97.790777,surveil
HMTO,206.633333,65239.988033,15065.696640,114.141088,surveil
HMTO,196.500000,103865.085239,1068.951980,98.437162,surveil
HMTO,203.583333,32414.213284,4548.048120,119.051881,surveil
HMTO,198.850000,22695.873298,1481.575990,99.208203,surveil
HMTO,44.566667,5709.450420,9966.115839,99.415066,surveil
HMTO,43.550000,12295.510678,7215.671679,83.923630,surveil
HMTO,33.433333,5898.263961,7136.132080,61.622083,surveil
HMTO,37.483333,10549.500683,7473.152080,125.619061,surveil
HMTO,46.600000,56074.046710,13020.288321,65.926335,surveil
HMTO,42.216667,8454.892301,12382.655839,52.355158,surveil
HMTO,37.816667,2308.080856,1605.231980,100.067782,surveil
HMTO,112.083333,13756.531568,20980.848321,100.504815,surveil
SkyWest Airlines,197.616666667,1006032.56143,25541.0,97.8085745503,other
Republic Airlines,198.616666667,2400389.0472,34039.0,94.4617679357,other
United Airlines,61.7,406621.180882,34971.0,86.3580036875,other
Southwest Airlines,203.15,8425503.82305,36180.0,87.1967983324,other
United Airlines,190.283333333,1030460.74056,29159.5,95.5958003873,other
American Airlines,203.05,2293778.72767,35256.0,89.0242459321,other
Southwest Airlines,202.233333333,6316944.55654,31206.0,96.1176220404,other
American Airlines,36.0166666667,3203589.49963,30080.0,85.5046176166,other
United Airlines,217.066666667,1222901.8625,24257.0,88.5573991474,other
American Airlines,211.033333333,1819168.26734,30545.0,87.4076930783,other
United Airlines,30.2166666667,3208077.43202,36166.5,103.582901111,other
United Airlines,948.05,791882.554556,31214.0,95.4785289057,other
Southwest Airlines,147.8,2803633.94554,39216.0,109.011326426,other
JetBlue Airways,220.3,467637.88362,35326.5,93.0789830607,other
American Airlines,145.066666667,1531863.14426,29131.0,100.733358571,other
United Airlines,1002.98333333,2765895.79328,32386.0,89.0899569856,other
Southwest Airlines,157.65,1025819.9551,31218.5,90.9605942799,other
United Airlines,158.75,1814807.74985,32301.0,88.663174802,other
Republic Airline,221.316666667,2247787.63418,28189.0,78.4714641355,other
American Airlines,151.316666667,1614263.14794,22605.0,82.7375866673,other
American Airlines,1199.06666667,328991.127247,29696.0,103.859243052,other
United Airlines,212.05,1890774.92099,32089.0,102.750904697,other
Southwest Airlines,183.983333333,3578151.69912,37589.0,72.1941077972,other
SkyWest Airlines,514.05,1269277.07028,20144.5,98.4099134786,other
United Airlines,901.983333333,2566884.47779,39281.0,84.4931310469,other
Southwest Airlines,203.183333333,2836128.24549,37239.0,92.0217267493,other
SkyWest Airlines,30.8666666667,626311.607373,36151.0,55.865104167,other
American Airlines,30.9833333333,271691.803147,37988.0,7.8904403004,other
Alaska Airlines,638.583333333,127615.941565,24100.0,78.3607042564,other
United Airlines,157.683333333,4379872.74472,35971.0,108.796560204,other
American Airlines,190.466666667,2089222.38885,28101.0,96.8886126807,other
American Airlines,704.916666667,2345687.69699,24260.0,99.9465177481,other
Republic Airlines,948.05,435939.042024,33900.0,81.4677562709,other
Alaska Airlines,203.083333333,3098361.15704,31437.0,101.877876334,other
United Airlines,211.016666667,35590204.2236,39395.0,32.3526970003,other
United Airlines,233.0,1134428.50012,39988.0,47.0978901272,other
Mesa Airlines,242.75,1476401.12865,36390.0,78.6680072219,other
Hawaiian Airlines,688.9,55365288.65,20987.0,110.236063217,other
United Airlines,47.9,233689.430526,36096.0,26.1949156718,other
United Airlines,161.166666667,1806008.30424,30399.0,73.4115572324,other
United Airlines,951.683333333,1317943.42116,33424.5,73.0409131856,other
American Airlines,229.083333333,2316823.5381,26219.0,88.0565976019,other
American Airlines,196.083333333,480963.64806,30215.0,90.5371792075,other
Alaska Airlines,1308.86666667,3976998.94722,36101.0,96.5762965592,other
American Airlines,951.083333333,326362.763831,20381.0,98.1151329616,other
SkyWest Airlines,157.066666667,165399.185938,16401.0,94.0517205905,other
American Airlines,157.816666667,483884.143767,17051.0,94.6369397104,other
Hawaiian Airlines,228.816666667,7923990.20727,37340.0,97.9304073518,other
Southwest Airlines,30.1666666667,2879876.68667,22411.0,31.4358189656,other
United Airlines,491.15,125087405.596,28988.0,43.9056090239,other
American Airlines,156.766666667,7180889.09034,13786.0,89.6704878649,other
United Airlines,156.966666667,3116499.97086,34356.0,72.3966286246,other
United Airlines,245.283333333,4552187.93703,34251.0,95.0632754101,other
Southwest Airlines,149.783333333,3975467.00348,39971.0,98.1276852404,other
American Airlines,203.1,798088.803939,28740.0,101.877647767,other
American Airlines,204.616666667,5330844.65263,28354.0,85.1911276098,other
Southwest Airlines,515.9,2432603.42813,37151.0,80.2619466232,other
Republic Airlines,267.066666667,353949.092908,13405.0,93.5701566266,other
American Airlines,203.033333333,3294837.87707,35176.0,76.2907095376,other
American Airlines,476.1,167049.212214,36579.0,85.7870983957,other
American Airlines,951.066666667,3186552.39276,32021.0,87.8014753881,other
Southwest Airlines,157.166666667,3520793.28875,39219.0,96.1404322674,other
United Airlines,906.35,1667802.30538,25461.0,95.4423452432,other
Southwest Airlines,158.116666667,3615204.67483,30585.0,96.4570271612,other
United Airlines,157.0,5564147.89563,34012.0,101.338103955,other
Southwest Airlines,220.1,3419796.06987,31262.5,86.4638415563,other
United Airlines,219.983333333,4148205.31981,34536.0,89.4137797823,other
American Airlines,203.1,3941530.63798,35021.0,82.5736298907,other
Southwest Airlines,211.133333333,3587451.09336,31411.0,79.4640307144,other
Southwest Airlines,157.433333333,2478333.07118,39160.0,140.936325374,other
American Airlines,81.9666666667,4003001.44968,31461.0,113.571737684,other
American Airlines,948.016666667,762311.384517,36159.5,92.9358953453,other
Southwest Airlines,996.2,5186556.60769,26301.0,89.3885455268,other
Southwest Airlines,168.583333333,3141937.52532,26481.0,81.6350002779,other
Southwest Airlines,211.033333333,6975765.64525,38461.0,84.1782916909,other
American Airlines,951.066666667,4962022.64062,35012.0,83.7258342062,other
JetBlue Airways,259.466666667,755578.862007,35739.0,97.8808212419,other
SkyWest Airlines,42.55,979729.4678,31101.0,79.5353013302,other
United Airlines,202.85,4807227.716,31439.0,105.567516336,other
Delta Airlines,901.933333333,4518501.87434,24591.0,84.4040409848,other
American Airlines,98.0833333333,2573963.84215,30121.0,88.7749441674,other
United Airlines,220.066666667,1879634.90907,35012.0,94.6164351441,other
United Airlines,969.116666667,48440233.7657,34988.0,43.3118693256,other
Southwest Airlines,270.533333333,2301634.50343,38251.0,102.513887233,other
United Airlines,212.65,3758209.82785,37927.0,103.011570166,other
Southwest Airlines,1308.05,5329584.48745,24540.0,91.4083191791,other
Delta Airlines,158.083333333,3239763.16341,27759.0,89.5342497769,other
United Airlines,782.0,1722865.56504,33442.5,76.748288022,other
Southwest Airlines,111.4,4967351.44274,29399.0,73.8168310012,other
American Airlines,43.6166666667,2238637.98296,33381.0,95.8774688085,other
American Airlines,148.7,14739.2539077,19572.5,90.611530885,other
American Airlines,210.983333333,16009044.8604,32420.0,23.5542673579,other
United Airlines,208.866666667,1767720.62898,35499.0,101.649804609,other
Southwest Airlines,186.8,3552267.52832,26349.0,104.979022911,other
United Airlines,157.116666667,15222278.6986,34012.0,103.686452104,other
United Airlines,951.033333333,856248.339554,31189.0,90.8154270132,other
American Airlines,266.05,952007.334456,23231.0,93.9757408809,other
American Airlines,167.016666667,548650.632891,23707.5,97.1539653251,other
American Airlines,150.316666667,421227.16563,13396.0,113.359517853,other
United Airlines,203.1,3371038.30426,34210.0,100.824310122,other
SkyWest Airlines,996.933333333,1987818.27941,27074.5,102.804226474,other
SkyWest Airlines,147.05,569054.973796,24007.0,113.153991889,other
Spirit Airlines,211.083333333,3184200.60106,35189.0,100.50604501,other
United Airlines,97.8833333333,1537253.89233,27802.5,99.8547074697,other
American Airlines,145.083333333,5571172.40166,35189.0,94.7638810022,other
Southwest Airlines,985.383333333,1476708.22541,32026.0,115.088770658,other
American Airlines,232.45,1750916.26452,24239.0,66.2018754798,other
American Airlines,59.2666666667,1188104.72785,23020.0,41.2337345666,other
Southwest Airlines,513.95,2690382.38995,38214.0,110.784743575,other
American Airlines,968.55,421656.872594,32456.0,86.629081501,other
JetBlue Airways,201.083333333,1973938.95094,36000.0,92.6245964368,other
Alaska Airlines,1308.03333333,1158610.73384,37800.0,136.690941634,other
Southwest Airlines,514.083333333,6158498.1789,38080.0,48.6433102655,other
American Airlines,169.0,1200073.15918,28272.5,95.6793422849,other
Mesa Airlines,203.15,1096074.79775,26387.0,100.145555442,other
JetBlue Airways,198.05,2659052.5867,36071.0,103.603448269,other
United Airlines,37.1166666667,188018.172056,36399.0,88.9111967787,other
Elite Airways,172.966666667,69142.4958,15059.0,67.1442182028,other
American Airlines,556.016666667,37232149.5641,27988.0,116.351523556,other
United Airlines,110.05,1670464.34063,26498.0,104.275314487,other
American Airlines,140.5,689737.951296,30060.0,86.2637900696,other
SkyWest Airlines,1092.23333333,1431413.1253,28638.5,105.763253166,other
American Airlines,151.35,1240658.85948,24030.0,92.5024041553,other
Hawaiian Airlines,211.0,62061216.0578,26064.0,74.5206310322,other
United Airlines,203.083333333,881680.883333,28185.0,79.9805266936,other
United Airlines,234.6,1209768.08644,24600.0,105.889163348,other
American Airlines,173.5,176810.469095,26151.0,113.695567052,other
JetBlue Airways,202.866666667,1488869.95169,29130.0,97.8240928145,other
Southwest Airlines,199.683333333,2833226.36121,24101.0,95.2284229276,other
United Airlines,213.133333333,3413496.22099,33362.5,95.7085841074,other
American Airlines,160.433333333,107168651.942,31794.5,42.0494689644,other
Southwest Airlines,196.116666667,5097868.01924,33009.0,83.372269648,other
Mesa Airlines,190.316666667,765446.851321,29485.0,104.70206554,other
Southwest Airlines,50.0,920472.037391,22981.0,35.6969023027,other
United Airlines,906.683333333,1672450.09972,32189.0,72.7846880186,other
United Airlines,32.7833333333,1029867.30585,34996.0,49.8705438266,other
Southwest Airlines,232.983333333,3236431.76361,38431.0,99.0278772144,other
American Airlines,209.55,175589.335652,34120.0,102.642826579,other
American Airlines,161.133333333,632702.507724,35210.0,72.3740752031,other
United Airlines,605.933333333,9722.92386036,11398.0,95.5303217951,other
American Airlines,157.083333333,6771519.72141,35012.0,104.284566762,other
American Airlines,202.95,1025882.19951,27851.0,112.231508007,other
United Airlines,902.066666667,3276687.91397,35222.5,104.874774,other
Spirit Airlines,951.116666667,1030423.00721,34287.0,109.8673315,other
Alaska Airlines,902.083333333,10412445.6374,34671.0,102.713293811,other
American Airlines,779.95,3390407.39676,26139.0,94.6157993017,other
Southwest Airlines,156.983333333,4856527.65097,29499.0,78.880146518,other
JetBlue Airways,266.033333333,8605175.54324,34114.0,93.7233955518,other
JetBlue Airways,97.8666666667,1693673.64756,27264.0,65.7368264607,other
Southwest Airlines,229.066666667,4832229.11985,24331.0,88.1651842945,other
Spirit Airlines,211.733333333,3304502.57322,34214.0,98.8476740721,other
SkyWest Airlines,376.016666667,84519.2880768,19377.5,86.3671919716,other
Southwest Airlines,236.55,2752854.36779,38290.0,96.3175420096,other
Southwest Airlines,247.933333333,5644180.55798,38492.5,59.5384341979,other
Mesa Airlines,210.4,3935553.41069,32012.0,73.1448147401,other
Alaska Airlines,951.083333333,7845162.69369,34110.0,105.933395051,other
Southwest Airlines,156.95,10613080.1667,33971.0,88.7439392306,other
JetBlue Airways,520.816666667,1942477.18363,21165.5,110.306634956,other
Republic Airline,157.066666667,496864.695633,30958.0,86.5854693996,other
Spirit Airlines,195.95,1107597.56706,34139.0,102.556626308,other
United Airlines,951.283333333,195994645.916,30376.5,97.2513893388,other
Southwest Airlines,577.133333333,3603898.52898,39174.5,125.974408108,other
SkyWest Airlines,182.966666667,348448.33252,26260.0,121.374699815,other
SkyWest Airlines,97.5,544719.789603,26111.0,48.3276744376,other
American Airlines,157.066666667,5363860.04954,34959.0,85.1803786108,other
JetBlue Airways,187.433333333,10052748.2839,32050.0,117.927369275,other
American Airlines,950.983333333,2888932.43005,34470.0,86.7996176611,other
United Airlines,266.033333333,1057156.07336,35080.0,79.5393162864,other
Alaska Airlines,173.033333333,3796283.46053,35541.0,91.6927000296,other
Southwest Airlines,218.1,4702116.41955,38121.0,82.434254026,other
SkyWest Airlines,842.9,133419.865054,24947.0,114.532704631,other
United Airlines,207.216666667,6677869.39183,35870.0,88.4710884161,other
Frontier Airlines,156.866666667,1404408.30287,35164.0,104.110357326,other
Frontier Airlines,48.1833333333,2034998.39675,26671.0,104.558812826,other
American Airlines,475.883333333,1734701.78967,26151.0,94.9769718986,other
American Airlines,903.233333333,3319417.40068,28433.5,96.310991946,other
Southwest Airlines,577.033333333,957217.066586,26685.5,75.8351544723,other
JetBlue Airways,162.066666667,1489914.19398,36130.0,92.3691496482,other
Mesa Airlines,951.166666667,1955958.73284,26214.0,91.2152105855,other
Southwest Airlines,157.133333333,3675555.52648,38110.0,96.4291464038,other
Volaris Airlines,449.716666667,207291.284502,20349.0,85.1220174774,other
United Airlines,166.083333333,1242053.37162,28234.0,110.781009369,other
Southwest Airlines,199.95,4234410.0311,40039.0,99.8968595762,other
Southwest Airlines,994.433333333,4079906.24066,28349.0,66.7776909314,other
American Airlines (Piedmont Heritage Livery),161.533333333,308106.97444,22169.0,87.0599303839,other
United Airlines,203.15,12728044.5994,37929.0,134.049154104,other
Southwest Airlines,269.45,3195624.9,36101.0,85.516407791,other
Southwest Airlines,267.4,3370912.37481,24369.0,60.8038481106,other
United Airlines,945.6,2238858.06411,35361.0,74.6436260448,other
Southwest Airlines,266.066666667,3927106.22876,33281.0,100.492868275,other
Delta Airlines,948.1,1852875.78565,28600.0,112.895694458,other
American Airlines,157.083333333,2099399.88374,33889.0,107.770610897,other
American Airlines,203.1,243253880.954,28725.5,47.8514911276,other
American Airlines,514.033333333,3032501.22083,26310.0,88.8209671355,other
American Airlines,265.983333333,498140.694592,24080.0,95.8638011078,other
JetBlue Airways,98.4666666667,1766886.49047,36019.0,90.7198879269,other
Southwest Airlines,232.883333333,8323667.68667,38139.0,97.5086396377,other
Southwest Airlines,203.15,3739337.86467,28214.0,98.8430139312,other
Southwest Airlines,514.1,1607312.24613,24274.5,105.569733967,other
Southwest Airlines,70.0833333333,1659058.81252,36160.0,17.9643069465,other
Southwest Airlines,220.1,9193508.79299,36231.0,101.502658271,other
SkyWest Airlines,631.983333333,70896.3455245,29520.0,103.560058739,other
GoJet Airlines,152.983333333,259456.253873,17036.0,115.671789913,other
SkyWest Airlines,90.95,513811.708694,26094.0,116.638539932,other
SkyWest Airlines,784.75,769855.167559,25334.5,113.941844252,other
American Airlines,207.266666667,1026882.39853,29235.0,97.1594951395,other
Southwest Airlines,203.033333333,3497371.39376,31461.0,92.1080526685,other
SkyWest Airlines,210.933333333,3394396.95517,31280.5,95.8426386901,other
Southwest Airlines,216.166666667,2996322.89313,24549.0,112.612114921,other
Alaska Airlines,234.1,2180282.11624,34361.0,100.542144046,other
United Airlines,190.083333333,660034.502967,36009.0,85.1553142996,other
United Airlines,997.033333333,1625510.14446,31729.5,91.5842727312,other
Southwest Airlines,258.9,1350412.49565,37991.0,103.199760123,other
Southwest Airlines,780.016666667,3670745.25743,21265.0,102.605105444,other
American Airlines,55.05,1887308.53232,36474.0,71.9824384386,other
Southwest Airlines,198.166666667,936508.689137,26131.0,37.0099399487,other
Southwest Airlines,157.083333333,8015309.47286,37260.0,103.534168311,other
Alaska Airlines,156.85,10694576.4183,33887.0,106.443704487,other
Southwest Airlines,156.0,5993166.89005,25640.5,97.8111767629,other
Hawaiian Airlines,734.066666667,7194680.18914,36369.0,93.3644435228,other
Southwest Airlines,92.5166666667,122111.678946,21024.5,35.3570525558,other
Delta Airlines,799.516666667,1274045.44849,28214.0,93.5797775575,other
American Airlines,64.55,4392200.90492,33336.0,87.2261563964,other
Mesa Airlines,157.05,1073473.24789,19981.0,92.8146175021,other
American Airlines,30.0833333333,7386337.41891,33051.0,132.614871219,other
American Airlines,997.05,3669622.81768,34012.0,84.7070870601,other
Alaskan Airlines,36.0333333333,1896503.94656,35431.0,38.8089116082,other
Southwest Airlines,157.1,4645082.75515,32071.0,91.7314041646,other
United Airlines,202.9,10574574.7448,32080.0,63.4171596359,other
SkyWest Airlines,229.05,494991.146153,12386.0,89.0857945331,other
Alaska Airlines,264.533333333,8400226.56885,35959.0,74.3463724098,other
Spirit Airlines,48.1,702707.452372,36064.0,60.8403282648,other
American Airlines,157.116666667,1394320.06612,22909.0,101.173514858,other
American Airlines,223.4,1030167.78737,26499.5,79.9081875558,other
Southwest Airlines,210.7,66455154.3323,39130.0,112.612841357,other
SkyWest Airlines,839.983333333,33816.3847741,17599.0,100.743042562,other
United Airlines,945.1,6056707.59627,30723.5,96.597213379,other
American Airlines,268.816666667,2189467.71513,28110.0,93.4079962376,other
American Airlines,202.05,1524805.96371,22465.5,110.873705734,other
American Airlines,30.05,1133661.67932,39101.0,145.397304668,other
United Airlines,784.15,1084195.4956,30777.5,53.5011475627,other
United Airlines,70.3333333333,1141199.5692,27051.0,121.400558234,other
American Airlines,843.766666667,1514499.72321,29290.0,96.6081740953,other
Southwest Airlines,156.916666667,5119074.64969,28486.0,88.6036343841,other
American Airlines,157.1,1723679.75502,32201.0,83.1034350742,other
American Airlines,997.083333333,8894529.58664,28461.0,29.2592761248,other
Southwest Airlines,994.0,1799463.38927,40025.0,95.2372519142,other
Southwest Airlines,1053.03333333,3424006.55559,39139.0,108.020161089,other
United Airlines,47.6666666667,2036397.19558,38189.0,87.1576465024,other
Southwest Airlines,96.1666666667,4128801.40719,30468.5,82.2229649255,other
JetBlue Airways,1308.0,2098865.36298,27071.0,105.581952704,other
Southwest Airlines,904.4,2044940.99621,30552.5,88.7278099447,other
American Airlines,997.05,486998.012475,13915.0,84.0629012414,other
Hawaiian Airlines,232.0,7278376.47221,13577.5,101.553269893,other
Southwest Airlines,201.9,3601556.80509,29251.0,108.763325842,other
Hawaiian Airlines,734.1,10799732.6807,28536.0,93.1976989047,other
Alaska Airlines (Salmon-Thirty-Salmon Livery),202.883333333,5014741.52913,34089.0,95.9710554556,other
Compass Airlines,173.1,885008.262443,26641.0,94.2869866273,other
American Airlines,43.6166666667,1965403.568,26214.0,112.176409303,other
United Airlines,1308.23333333,1190830.53567,34130.0,80.7690814685,other
Southwest Airlines,156.583333333,6049413.40158,32662.5,104.448911617,other
Southwest Airlines,986.466666667,421413.541947,26340.0,80.6539865177,other
Skywest Airlines,197.783333333,1814616.79652,23981.0,107.72614249,other
Southwest Airlines,258.683333333,3646442.66239,39030.0,85.9414283797,other
JetBlue Airways,830.366666667,2175913.65801,36201.0,93.2435869985,other
Southwest Airlines,213.516666667,6192860.56706,38169.0,86.9087706851,other
American Airlines,156.983333333,578581.117387,30080.0,88.6559567244,other
American Airlines,98.0166666667,737622.819917,30180.0,23.2442278938,other
American Airlines,220.15,1611917.05841,35189.0,117.034930789,other
United Airlines,33.1666666667,4754087.98271,36050.0,12.4826345015,other
United Airlines,33.0,181508.313567,37991.0,3.50870817508,other
American Airlines,30.05,865142.838709,39089.0,2.13322581196,other
United Airlines,220.533333333,4473639.99263,33480.5,87.0318498236,other
United Airlines,200.25,960837.823305,25096.0,57.2857470745,other
American Airlines,58.1166666667,1626206.10453,35311.0,50.0637719218,other
Southwest Airlines,779.783333333,2177385.68226,33239.0,117.486694713,other
Mesa Airlines,596.95,1305801.55391,35375.0,77.950783136,other
SkyWest Airlines,112.616666667,644740.576113,26661.0,52.9529109726,other
American Airlines,157.2,1187467.13344,25101.0,88.2972014154,other
Southwest Airlines,951.233333333,2151966.16114,40160.0,112.091638819,other
